#{"t_start": 1761279856.0332873, "env_id": "None"}
r,l,t,result,match_ratio,page
401.22,28.0,11572.023435,partial,0.9333333333333332,done
390.21,29.0,11577.041648,partial,0.8666666666666667,done
379.96,54.0,11584.004765,partial,0.8666666666666667,done
385.72,28.0,11588.807909,partial,0.8,done
416.19,31.0,11593.57742,partial,0.9333333333333332,done
390.69,31.0,11598.037608999999,partial,0.8666666666666667,done
401.49,51.0,11604.422606,partial,0.9333333333333332,done
413.11,39.0,11610.185132999999,partial,0.9333333333333332,done
379.98,52.0,11616.441001,partial,0.8666666666666667,done
376.62,38.0,11621.576611999999,partial,0.8,done
383.63,37.0,11625.933492,partial,0.8666666666666667,done
408.52,48.0,11632.39865,partial,0.9333333333333332,done
403.6,40.0,11637.693073999999,partial,0.9333333333333332,done
410.22,28.0,11642.372855,partial,0.9333333333333332,done
386.66,34.0,11647.152804,partial,0.8,done
391.16,34.0,11652.541667,partial,0.8666666666666667,done
411.21,29.0,11657.807024,partial,0.9333333333333332,done
396.13,37.0,11663.914119,partial,0.9333333333333332,done
389.15,35.0,11669.574062,partial,0.8666666666666667,done
378.02,48.0,11674.898378,partial,0.8666666666666667,done
380.62,38.0,11679.735290999999,partial,0.8666666666666667,done
409.69,31.0,11684.689514,partial,0.9333333333333332,done
379.07,43.0,11690.330453,partial,0.8666666666666667,done
407.58,42.0,11695.410254,partial,0.9333333333333332,done
382.55,45.0,11701.073621,partial,0.8666666666666667,done
391.58,42.0,11706.506599,partial,0.8666666666666667,done
386.59,41.0,11712.092725999999,partial,0.8666666666666667,done
407.56,44.0,11719.134280999999,partial,0.9333333333333332,done
394.1,40.0,11725.29636,partial,0.8666666666666667,done
217.05,45.0,11730.025129,partial,0.7333333333333333,done
397.09,41.0,11736.479801,partial,0.8,done
389.23,27.0,11741.870496,partial,0.8666666666666667,done
402.14,36.0,11747.675819,partial,0.9333333333333332,done
392.64,36.0,11753.678039,partial,0.8,done
389.2,30.0,11758.169695,partial,0.8666666666666667,done
412.68,32.0,11762.940732,partial,0.9333333333333332,done
237.61,39.0,11768.525067,partial,0.7333333333333333,done
241.72,28.0,11773.84353,partial,0.7333333333333333,done
380.66,34.0,11778.63437,partial,0.8,done
383.7,30.0,11783.105610999999,partial,0.8666666666666667,done
386.26,24.0,11787.192974,partial,0.8,done
382.55,45.0,11793.452996,partial,0.8666666666666667,done
388.48,52.0,11800.138015999999,partial,0.9333333333333332,done
390.65,35.0,11805.899592,partial,0.8666666666666667,done
388.71,29.0,11810.836567,partial,0.8666666666666667,done
386.22,28.0,11816.124855,partial,0.8666666666666667,done
389.13,37.0,11822.2039,partial,0.8666666666666667,done
401.9,60.0,11829.987115,partial,0.9333333333333332,done
379.84,66.0,11837.405223,partial,0.8666666666666667,done
383.16,34.0,11842.255438,partial,0.8666666666666667,done
390.14,36.0,11847.540315,partial,0.8,done
399.49,51.0,11854.220943999999,partial,0.9333333333333332,done
236.66,34.0,11860.021109,partial,0.7333333333333333,done
381.63,37.0,11865.214413,partial,0.8,done
387.14,36.0,11870.263776,partial,0.8666666666666667,done
379.56,44.0,11875.84384,partial,0.8666666666666667,done
408.67,33.0,11881.581556,partial,0.9333333333333332,done
412.62,38.0,11887.615369,partial,0.9333333333333332,done
407.15,35.0,11893.067434,partial,0.9333333333333332,done
377.52,48.0,11898.590961,partial,0.8,done
407.14,36.0,11903.533545,partial,0.9333333333333332,done
380.04,46.0,11909.548526,partial,0.8,done
390.27,23.0,11914.146915,partial,0.8,done
373.99,51.0,11920.246933999999,partial,0.8666666666666667,done
405.18,32.0,11924.84262,partial,0.9333333333333332,done
410.71,29.0,11929.277069,partial,0.9333333333333332,done
398.6,40.0,11935.225057,partial,0.8666666666666667,done
380.11,39.0,11940.73294,partial,0.8666666666666667,done
385.64,36.0,11945.468590999999,partial,0.8666666666666667,done
392.76,24.0,11950.180009,partial,0.8666666666666667,done
385.12,38.0,11954.955542,partial,0.8666666666666667,done
386.56,44.0,11962.238909,partial,0.9333333333333332,done
379.06,44.0,11968.028414999999,partial,0.8666666666666667,done
401.01,49.0,11973.777191,partial,0.9333333333333332,done
45.42,58.0,11978.691588,incomplete,0.0,questions.html
401.11,39.0,11984.282298,partial,0.9333333333333332,done
418.18,32.0,11989.928752,partial,0.9333333333333332,done
391.11,39.0,11997.097806,partial,0.9333333333333332,done
412.17,33.0,12002.354221,partial,0.9333333333333332,done
390.2,30.0,12006.742691,partial,0.8,done
418.67,33.0,12011.658390999999,partial,0.9333333333333332,done
24.34,66.0,12017.984731,incomplete,0.0,questions.html
407.13,37.0,12023.594575,partial,0.9333333333333332,done
386.1,40.0,12028.733923,partial,0.8666666666666667,done
392.74,26.0,12033.232764,partial,0.8666666666666667,done
396.58,42.0,12038.732700999999,partial,0.8666666666666667,done
402.55,45.0,12044.457575999999,partial,0.9333333333333332,done
384.66,34.0,12049.968184,partial,0.8666666666666667,done
381.12,38.0,12055.092252,partial,0.8666666666666667,done
403.65,35.0,12059.889839,partial,0.9333333333333332,done
383.58,42.0,12065.157105999999,partial,0.8,done
389.15,35.0,12070.640704,partial,0.8666666666666667,done
396.2,30.0,12075.874387,partial,0.8666666666666667,done
384.12,38.0,12081.520471,partial,0.8666666666666667,done
385.02,48.0,12086.797016,partial,0.8666666666666667,done
384.24,26.0,12091.129953,partial,0.8,done
394.51,49.0,12097.712569,partial,0.8,done
411.16,34.0,12103.562198,partial,0.9333333333333332,done
393.72,28.0,12108.244988,partial,0.8666666666666667,done
378.6,40.0,12112.864657,partial,0.8666666666666667,done
390.66,34.0,12117.608377999999,partial,0.8666666666666667,done
387.7,30.0,12122.551989,partial,0.8666666666666667,done
400.53,47.0,12128.159029999999,partial,0.9333333333333332,done
233.17,33.0,12133.024658,partial,0.7333333333333333,done
392.67,33.0,12137.98671,partial,0.8666666666666667,done
403.05,45.0,12143.220829,partial,0.9333333333333332,done
382.04,46.0,12149.088558,partial,0.8666666666666667,done
382.09,41.0,12154.423579,partial,0.8666666666666667,done
412.06,44.0,12161.091245,partial,0.9333333333333332,done
404.03,47.0,12166.337214,partial,0.9333333333333332,done
387.72,28.0,12170.712201,partial,0.8666666666666667,done
415.67,33.0,12176.159126999999,partial,0.9333333333333332,done
414.13,37.0,12181.769997,partial,0.9333333333333332,done
388.11,39.0,12186.943248,partial,0.8666666666666667,done
381.62,38.0,12191.726182,partial,0.8666666666666667,done
374.49,51.0,12197.127208,partial,0.8666666666666667,done
380.6,40.0,12202.593443,partial,0.8666666666666667,done
385.62,38.0,12207.945178,partial,0.8666666666666667,done
400.07,43.0,12213.096517,partial,0.9333333333333332,done
384.17,33.0,12217.552651,partial,0.8666666666666667,done
395.92,58.0,12223.639743,partial,0.9333333333333332,done
