train/policy_loss,train/entropy_loss,time/total_timesteps,train/learning_rate,train/value_loss,time/iterations,train/n_updates,train/explained_variance,time/time_elapsed,time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,eval/mean_ep_length,eval/mean_reward
0.007872388698160648,-1.3285837173461914,70500,0.00025,8.221194002544507e-05,14100,14099,0.95785815,63,1107,1425.3469387755101,580.33056640625,,
0.13945980370044708,-1.32012939453125,71000,0.00025,0.26017820835113525,14200,14199,-1141.2592,64,1107,1425.3469387755101,580.33056640625,,
0.021667620167136192,-1.3149149417877197,71500,0.00025,0.0006338887615129352,14300,14299,-0.34657133,64,1107,1425.3469387755101,580.33056640625,,
0.0974951833486557,-1.32662034034729,72000,0.00025,0.008244830183684826,14400,14399,-1.0425062,65,1107,1425.3469387755101,580.33056640625,,
2.299229621887207,-1.3258335590362549,72500,0.00025,3.1591131687164307,14500,14499,-0.117381096,65,1107,1425.3469387755101,580.33056640625,,
0.03722579404711723,-1.3229707479476929,73000,0.00025,0.0010893389116972685,14600,14599,-130.23161,65,1107,1456.84,586.2676391601562,,
-0.09524782001972198,-1.3230863809585571,73500,0.00025,0.006383444182574749,14700,14699,0.22657585,66,1108,1438.3921568627452,589.3678588867188,,
-3.7366318702697754,-1.3325164318084717,74000,0.00025,15.599580764770508,14800,14799,0.82260746,66,1108,1418.4615384615386,582.7352905273438,,
20.209646224975586,-1.3142563104629517,74500,0.00025,159.5484619140625,14900,14899,0.29808402,67,1108,1418.4615384615386,582.7352905273438,,
-0.04019729420542717,-1.3269693851470947,75000,0.00025,0.0034032382536679506,,14999,-4.6955924,,,,,2220.9,195.6620330810547
,,75000,,,15000,,,72,1032,1414.6603773584907,582.4653930664062,,
-0.033553432673215866,-1.327960729598999,75500,0.00025,0.0022714906372129917,15100,15099,0.6156033,73,1032,1414.6603773584907,582.4653930664062,,
-0.830673098564148,-1.3357374668121338,76000,0.00025,0.4625328481197357,15200,15199,-2.2895124,73,1033,1414.6603773584907,582.4653930664062,,
0.015049479901790619,-1.3365494012832642,76500,0.00025,0.00022341073781717569,15300,15299,0.31976682,73,1034,1414.6603773584907,582.4653930664062,,
-0.15591669082641602,-1.3404638767242432,77000,0.00025,0.013033783063292503,15400,15399,-0.034189463,74,1035,1414.6603773584907,582.4653930664062,,
0.002025980269536376,-1.3266147375106812,77500,0.00025,5.8662128139985725e-05,15500,15499,-17.0109,74,1036,1414.6603773584907,582.4653930664062,,
0.05633425712585449,-1.3125815391540527,78000,0.00025,0.0025416030548512936,15600,15599,0.5575351,75,1036,1444.0185185185185,578.0570678710938,,
-0.008455803617835045,-1.3369972705841064,78500,0.00025,0.0001721438893582672,15700,15699,-171.19336,75,1037,1444.0185185185185,578.0570678710938,,
17.455257415771484,-1.3199713230133057,79000,0.00025,1103.293212890625,15800,15799,-1242.1084,76,1037,1427.418181818182,575.9132080078125,,
0.027127766981720924,-1.3182069063186646,79500,0.00025,0.0005721505149267614,15900,15899,0.91108257,76,1038,1416.5,571.3121948242188,,
0.002927597379311919,-1.3177027702331543,80000,0.00025,9.435634274268523e-05,16000,15999,0.85470146,77,1038,1416.5,571.3121948242188,,
0.07255186140537262,-1.3244513273239136,80500,0.00025,0.004380476661026478,16100,16099,-0.07591224,77,1039,1416.5,571.3121948242188,,
-0.011802606284618378,-1.3347506523132324,81000,0.00025,0.00013794514234177768,16200,16199,-2.622102,77,1039,1416.5,571.3121948242188,,
0.04311905428767204,-1.3108501434326172,81500,0.00025,0.0014156530378386378,16300,16299,0.88585746,78,1039,1416.5,571.3121948242188,,
-0.0012893695384263992,-1.3173716068267822,82000,0.00025,8.783085831964854e-06,16400,16399,0.76551676,78,1039,1416.5,571.3121948242188,,
0.011232318356633186,-1.348157286643982,82500,0.00025,0.000258787622442469,16500,16499,-6.005435,79,1040,1444.280701754386,561.990234375,,
-0.10179201513528824,-1.3287522792816162,83000,0.00025,0.006076558493077755,16600,16599,0.20002401,79,1040,1444.280701754386,561.990234375,,
-0.0674578994512558,-1.3219289779663086,83500,0.00025,0.005006952676922083,16700,16699,0.0572201,80,1041,1444.280701754386,561.990234375,,
0.24964725971221924,-1.338681697845459,84000,0.00025,0.051005564630031586,16800,16799,-100.24312,80,1041,1444.280701754386,561.990234375,,
0.03907709941267967,-1.3028159141540527,84500,0.00025,0.0011621944140642881,16900,16899,0.92592305,81,1042,1444.280701754386,561.990234375,,
-4.327601909637451,-1.307765007019043,85000,0.00025,11.957757949829102,17000,16999,0.96147823,81,1042,1444.280701754386,561.990234375,,
0.00286405673250556,-1.3138742446899414,85500,0.00025,0.02566445805132389,17100,17099,0.029563785,81,1043,1471.103448275862,567.8170166015625,,
-0.03761038929224014,-1.302588701248169,86000,0.00025,0.002628176938742399,17200,17199,0.46481442,82,1043,1455.4745762711864,563.8642578125,,
0.10576745122671127,-1.3201459646224976,86500,0.00025,0.009226048365235329,17300,17299,-1.4606261,82,1043,1439.25,564.9547729492188,,
0.08512832969427109,-1.340657353401184,87000,0.00025,0.006424723658710718,17400,17399,0.007789016,83,1044,1439.25,564.9547729492188,,
-0.3937947750091553,-1.3348389863967896,87500,0.00025,0.5221966505050659,17500,17499,-817.1649,83,1044,1439.25,564.9547729492188,,
-0.3403392434120178,-1.3346810340881348,88000,0.00025,0.05117306113243103,17600,17599,0.42996264,84,1045,1439.25,564.9547729492188,,
